Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Approx. Gas Flow,R25 Diagnostic Signal, 
21.233333,6.035249,0.000000,162.333333,153.480000,40.200000,0.000000, 
21.250000,6.035249,0.000000,162.500000,153.650000,40.200000,0.000000, 
21.266667,6.035249,0.000000,162.666667,153.820000,40.200000,0.000000, 
21.283333,6.035249,0.000000,162.833333,153.990000,40.300000,0.000000, 
21.300000,6.035470,0.000000,163.000000,154.160000,40.300000,0.000000, 
21.316667,6.035470,0.000000,163.166667,154.330000,40.200000,0.000000, 
21.333333,6.035470,0.000000,163.333333,154.500000,40.200000,0.000000, 
21.350000,6.035470,0.000000,163.500000,154.670000,40.200000,0.000000, 
21.366667,6.035470,0.000000,163.666667,154.840000,40.200000,0.000000, 
21.383333,6.035470,0.000000,163.833333,155.000000,40.200000,0.000000, 
21.400000,6.035691,0.000000,164.000000,155.170000,40.200000,0.000000, 
21.416667,6.035691,0.000000,164.166667,155.340000,40.300000,0.000000, 
21.433333,6.035691,0.000000,164.333333,155.510000,40.300000,0.000000, 
21.450000,6.035691,0.000000,164.500000,155.680000,40.200000,0.000000, 
21.466667,6.035691,0.000000,164.666667,155.850000,40.200000,0.000000, 
21.483333,6.035691,0.000000,164.833333,156.020000,40.200000,0.000000, 
21.500000,6.035470,0.000000,165.000000,156.190000,40.200000,0.000000, 
21.516667,6.035249,0.000000,165.166667,156.360000,40.100000,0.000000, 
21.533333,6.035028,0.000000,165.333333,156.530000,40.100000,0.000000, 
21.550000,6.035028,0.000000,165.500000,156.700000,40.200000,0.000000, 
21.566667,6.034807,0.000000,165.666667,156.870000,40.200000,0.000000, 
21.583333,6.034586,0.000000,165.833333,157.040000,40.100000,0.000000, 
21.600000,6.034144,0.000000,166.000000,157.210000,40.100000,0.000000, 
21.616667,6.034144,0.000000,166.166667,157.370000,40.200000,0.000000, 
21.633333,6.034144,0.000000,166.333333,157.540000,40.200000,0.000000, 
21.650000,6.033923,0.000000,166.500000,157.710000,40.200000,0.000000, 
21.666667,6.033923,0.000000,166.666667,157.880000,40.200000,0.000000, 
21.683333,6.033702,0.000000,166.833333,158.050000,40.200000,0.000000, 
21.700000,6.033923,0.000000,167.000000,158.220000,40.200000,0.000000, 
21.716667,6.033923,0.000000,167.166667,158.390000,40.200000,0.000000, 
21.733333,6.033923,0.000000,167.333333,158.560000,40.200000,0.000000, 
21.750000,6.034144,0.000000,167.500000,158.730000,40.200000,0.000000, 
21.766667,6.034144,0.000000,167.666667,158.900000,40.200000,0.000000, 
21.783333,6.034144,0.000000,167.833333,159.060000,40.100000,0.000000, 
21.800000,6.034144,0.000000,168.000000,159.230000,40.100000,0.000000, 
21.816667,6.034144,0.000000,168.166667,159.400000,40.200000,0.000000, 
21.833333,6.034144,0.000000,168.333333,159.570000,40.200000,0.000000, 
21.850000,6.033923,0.000000,168.500000,159.740000,40.200000,0.000000, 
21.866667,6.033702,0.000000,168.666667,159.910000,40.200000,0.000000, 
21.883333,6.033702,0.000000,168.833333,160.080000,40.200000,0.000000, 
21.900000,6.033482,0.000000,169.000000,160.250000,40.200000,0.000000, 
21.916667,6.033261,0.000000,169.166667,160.420000,40.200000,0.000000, 
21.933333,6.033040,0.000000,169.333333,160.580000,40.200000,0.000000, 
21.950000,6.032819,0.000000,169.500000,160.750000,40.200000,0.000000, 
21.966667,6.032819,0.000000,169.666667,160.920000,40.200000,0.000000, 
21.983333,6.032598,0.000000,169.833333,161.090000,40.200000,0.000000, 
22.000000,6.032377,0.000000,170.000000,161.260000,40.200000,0.000000, 
22.016667,6.032377,0.000000,170.166667,161.430000,40.200000,0.000000, 
22.033333,6.032156,0.000000,170.333333,161.600000,40.200000,0.000000, 
22.050000,6.031935,0.000000,170.500000,161.770000,40.200000,0.000000, 
22.066667,6.031714,0.000000,170.666667,161.940000,40.200000,0.000000, 
22.083333,6.031493,0.000000,170.833333,162.100000,40.100000,0.000000, 
22.100000,6.031272,0.000000,171.000000,162.270000,40.100000,0.000000, 
22.116667,6.031051,0.000000,171.166667,162.440000,40.200000,0.000000, 
22.133333,6.031051,0.000000,171.333333,162.610000,40.200000,0.000000, 
22.150000,6.030830,0.000000,171.500000,162.780000,40.200000,0.000000, 
22.166667,6.030830,0.000000,171.666667,162.950000,40.200000,0.000000, 
22.183333,6.030830,0.000000,171.833333,163.110000,40.200000,0.000000, 
22.200000,6.030830,0.000000,172.000000,163.280000,40.200000,0.000000, 
22.216667,6.030830,0.000000,172.166667,163.450000,40.200000,0.000000, 
22.233333,6.030830,0.000000,172.333333,163.620000,40.200000,0.000000, 
22.250000,6.030830,0.000000,172.500000,163.790000,40.200000,0.000000, 
22.266667,6.030830,0.000000,172.666667,163.960000,40.200000,0.000000, 
22.283333,6.031051,0.000000,172.833333,164.130000,40.200000,0.000000, 
22.300000,6.030830,0.000000,173.000000,164.290000,40.200000,0.000000, 
22.316667,6.030830,0.000000,173.166667,164.460000,40.200000,0.000000, 
22.333333,6.030830,0.000000,173.333333,164.630000,40.200000,0.000000, 
22.350000,6.030830,0.000000,173.500000,164.800000,40.300000,0.000000, 
22.366667,6.030830,0.000000,173.666667,164.970000,40.300000,0.000000, 
22.383333,6.030830,0.000000,173.833333,165.130000,40.100000,0.000000, 
22.400000,6.030830,0.000000,174.000000,165.300000,40.100000,0.000000, 
22.416667,6.030830,0.000000,174.166667,165.470000,40.200000,0.000000, 
22.433333,6.030830,0.000000,174.333333,165.640000,40.200000,0.000000, 
22.450000,6.030830,0.000000,174.500000,165.810000,40.200000,0.000000, 
22.466667,6.031051,0.000000,174.666667,165.980000,40.200000,0.000000, 
22.483333,6.031051,0.000000,174.833333,166.140000,40.200000,0.000000, 
22.500000,6.030830,0.000000,175.000000,166.310000,40.200000,0.000000, 
22.516667,6.031051,0.000000,175.166667,166.480000,40.200000,0.000000, 
22.533333,6.031051,0.000000,175.333333,166.650000,40.200000,0.000000, 
22.550000,6.031051,0.000000,175.500000,166.820000,40.200000,0.000000, 
22.566667,6.031051,0.000000,175.666667,166.980000,40.200000,0.000000, 
22.583333,6.030830,0.000000,175.833333,167.150000,40.200000,0.000000, 
22.600000,6.030830,0.000000,176.000000,167.320000,40.200000,0.000000, 
22.616667,6.030609,0.000000,176.166667,167.490000,40.200000,0.000000, 
22.633333,6.030609,0.000000,176.333333,167.660000,40.200000,0.000000, 
22.650000,6.030388,0.000000,176.500000,167.820000,40.200000,0.000000, 
22.666667,6.030168,0.000000,176.666667,167.990000,40.200000,0.000000, 
22.683333,6.030168,0.000000,176.833333,168.160000,40.200000,0.000000, 
22.700000,6.030168,0.000000,177.000000,168.330000,40.200000,0.000000, 
22.716667,6.030168,0.000000,177.166667,168.490000,40.200000,0.000000, 
22.733333,6.030388,0.000000,177.333333,168.660000,40.200000,0.000000, 
22.750000,6.030168,0.000000,177.500000,168.830000,40.100000,0.000000, 
22.766667,6.030168,0.000000,177.666667,169.000000,40.100000,0.000000, 
22.783333,6.030168,0.000000,177.833333,169.170000,40.200000,0.000000, 
22.800000,6.030168,0.000000,178.000000,169.330000,40.200000,0.000000, 
22.816667,6.030168,0.000000,178.166667,169.500000,40.200000,0.000000, 
22.833333,6.030168,0.000000,178.333333,169.670000,40.200000,0.000000, 
22.850000,6.030388,0.000000,178.500000,169.840000,40.200000,0.000000, 
22.866667,6.030388,0.000000,178.666667,170.000000,40.200000,0.000000, 
22.883333,6.030168,0.000000,178.833333,170.170000,40.200000,0.000000, 
22.900000,6.030168,0.000000,179.000000,170.340000,40.200000,0.000000, 
22.916667,6.030168,0.000000,179.166667,170.510000,40.200000,0.000000, 
22.933333,6.029947,0.000000,179.333333,170.670000,40.200000,0.000000, 
22.950000,6.029726,0.000000,179.500000,170.840000,40.200000,0.000000, 
22.966667,6.029505,0.000000,179.666667,171.010000,40.200000,0.000000, 
22.983333,6.029505,0.000000,179.833333,171.180000,40.200000,0.000000, 
23.000000,6.029505,0.000000,180.000000,171.340000,40.200000,0.000000, 
23.016667,6.029284,0.000000,180.166667,171.510000,40.200000,0.000000, 
23.033333,6.029284,0.000000,180.333333,171.680000,40.200000,0.000000, 
23.050000,6.029063,0.000000,180.500000,171.850000,40.100000,0.000000, 
23.066667,6.029063,0.000000,180.666667,172.010000,40.100000,0.000000, 
23.083333,6.028842,0.000000,180.833333,172.180000,40.200000,0.000000, 
23.100000,6.028842,0.000000,181.000000,172.350000,40.200000,0.000000, 
23.116667,6.028842,0.000000,181.166667,172.510000,40.200000,0.000000, 
23.133333,6.028621,0.000000,181.333333,172.680000,40.200000,0.000000, 
23.150000,6.028621,0.000000,181.500000,172.850000,40.200000,0.000000, 
23.166667,6.028621,0.000000,181.666667,173.020000,40.200000,0.000000, 
23.183333,6.028400,0.000000,181.833333,173.180000,40.200000,0.000000, 
23.200000,6.028400,0.000000,182.000000,173.350000,40.200000,0.000000, 
23.216667,6.028400,0.000000,182.166667,173.520000,40.200000,0.000000, 
23.233333,6.028400,0.000000,182.333333,173.690000,40.200000,0.000000, 
23.250000,6.028400,0.000000,182.500000,173.850000,40.200000,0.000000, 
23.266667,6.028400,0.000000,182.666667,174.020000,40.200000,0.000000, 
23.283333,6.028400,0.000000,182.833333,174.190000,40.200000,0.000000, 
23.300000,6.028400,0.000000,183.000000,174.350000,40.200000,0.000000, 
23.316667,6.028179,0.000000,183.166667,174.520000,40.200000,0.000000, 
23.333333,6.028179,0.000000,183.333333,174.690000,40.200000,0.000000, 
23.350000,6.028179,0.000000,183.500000,174.860000,40.200000,0.000000, 
23.366667,6.028179,0.000000,183.666667,175.020000,40.200000,0.000000, 
23.383333,6.027958,0.000000,183.833333,175.190000,40.200000,0.000000, 
23.400000,6.027958,0.000000,184.000000,175.360000,40.200000,0.000000, 
23.416667,6.027737,0.000000,184.166667,175.520000,40.200000,0.000000, 
23.433333,6.027516,0.000000,184.333333,175.690000,40.200000,0.000000, 
23.450000,6.027516,0.000000,184.500000,175.860000,40.200000,0.000000, 
23.466667,6.027295,0.000000,184.666667,176.020000,40.200000,0.000000, 
23.483333,6.027074,0.000000,184.833333,176.190000,40.200000,0.000000, 
23.500000,6.026854,0.000000,185.000000,176.360000,40.200000,0.000000, 
23.516667,6.026854,0.000000,185.166667,176.520000,40.200000,0.000000, 
23.533333,6.026633,0.000000,185.333333,176.690000,40.200000,0.000000, 
23.550000,6.026633,0.000000,185.500000,176.860000,40.200000,0.000000, 
23.566667,6.026633,0.000000,185.666667,177.030000,40.200000,0.000000, 
23.583333,6.026633,0.000000,185.833333,177.190000,40.100000,0.000000, 
23.600000,6.026633,0.000000,186.000000,177.360000,40.100000,0.000000, 
23.616667,6.026633,0.000000,186.166667,177.530000,40.200000,0.000000, 
23.633333,6.026633,0.000000,186.333333,177.690000,40.200000,0.000000, 
23.650000,6.026633,0.000000,186.500000,177.860000,40.200000,0.000000, 
23.666667,6.026412,0.000000,186.666667,178.030000,40.200000,0.000000, 
23.683333,6.026412,0.000000,186.833333,178.200000,40.200000,0.000000, 
23.700000,6.026412,0.000000,187.000000,178.360000,40.200000,0.000000, 
23.716667,6.026412,0.000000,187.166667,178.530000,40.200000,0.000000, 
23.733333,6.026412,0.000000,187.333333,178.700000,40.200000,0.000000, 
23.750000,6.026191,0.000000,187.500000,178.860000,40.200000,0.000000, 
23.766667,6.026191,0.000000,187.666667,179.030000,40.200000,0.000000, 
23.783333,6.026191,0.000000,187.833333,179.200000,40.200000,0.000000, 
23.800000,6.026191,0.000000,188.000000,179.360000,40.200000,0.000000, 
23.816667,6.026191,0.000000,188.166667,179.530000,40.200000,0.000000, 
23.833333,6.026191,0.000000,188.333333,179.700000,40.200000,0.000000, 
23.850000,6.026191,0.000000,188.500000,179.860000,40.200000,0.000000, 
23.866667,6.026191,0.000000,188.666667,180.030000,40.200000,0.000000, 
23.883333,6.026191,0.000000,188.833333,180.200000,40.100000,0.000000, 
23.900000,6.026191,0.000000,189.000000,180.360000,40.100000,0.000000, 
23.916667,6.026412,0.000000,189.166667,180.530000,40.200000,0.000000, 
23.933333,6.026412,0.000000,189.333333,180.700000,40.200000,0.000000, 
23.950000,6.026191,0.000000,189.500000,180.860000,40.200000,0.000000, 
23.966667,6.026191,0.000000,189.666667,181.030000,40.200000,0.000000, 
23.983333,6.025970,0.000000,189.833333,181.200000,40.200000,0.000000, 
24.000000,6.025970,0.000000,190.000000,181.360000,40.200000,0.000000, 
24.016667,6.025749,0.000000,190.166667,181.530000,40.200000,0.000000, 
24.033333,6.025749,0.000000,190.333333,181.700000,40.200000,0.000000, 
24.050000,6.025749,0.000000,190.500000,181.860000,40.200000,0.000000, 
24.066667,6.025749,0.000000,190.666667,182.030000,40.200000,0.000000, 
24.083333,6.025749,0.000000,190.833333,182.200000,40.200000,0.000000, 
24.100000,6.025528,0.000000,191.000000,182.360000,40.200000,0.000000, 
24.116667,6.025528,0.000000,191.166667,182.530000,40.300000,0.000000, 
24.133333,6.025307,0.000000,191.333333,182.700000,40.300000,0.000000, 
24.150000,6.025307,0.000000,191.500000,182.860000,40.200000,0.000000, 
24.166667,6.025307,0.000000,191.666667,183.030000,40.200000,0.000000, 
24.183333,6.025307,0.000000,191.833333,183.200000,40.200000,0.000000, 
24.200000,6.025307,0.000000,192.000000,183.360000,40.200000,0.000000, 
24.216667,6.025307,0.000000,192.166667,183.530000,40.200000,0.000000, 
24.233333,6.025307,0.000000,192.333333,183.690000,40.200000,0.000000, 
24.250000,6.025307,0.000000,192.500000,183.860000,40.200000,0.000000, 
24.266667,6.025086,0.000000,192.666667,184.030000,40.200000,0.000000, 
24.283333,6.024865,0.000000,192.833333,184.190000,40.300000,0.000000, 
24.300000,6.024865,0.000000,193.000000,184.360000,40.300000,0.000000, 
24.316667,6.024644,0.000000,193.166667,184.530000,40.200000,0.000000, 
24.333333,6.024423,0.000000,193.333333,184.690000,40.200000,0.000000, 
24.350000,6.024202,0.000000,193.500000,184.860000,40.200000,0.000000, 
24.366667,6.023981,0.000000,193.666667,185.030000,40.200000,0.000000, 
24.383333,6.023540,0.000000,193.833333,185.190000,40.200000,0.000000, 
24.400000,6.023319,0.000000,194.000000,185.360000,40.200000,0.000000, 
24.416667,6.023098,0.000000,194.166667,185.530000,40.200000,0.000000, 
24.433333,6.022877,0.000000,194.333333,185.690000,40.200000,0.000000, 
24.450000,6.022877,0.000000,194.500000,185.860000,40.200000,0.000000, 
24.466667,6.022656,0.000000,194.666667,186.030000,40.200000,0.000000, 
24.483333,6.022435,0.000000,194.833333,186.200000,40.200000,0.000000, 
24.500000,6.022214,0.000000,195.000000,186.360000,40.200000,0.000000, 
24.516667,6.022214,0.000000,195.166667,186.530000,40.200000,0.000000, 
24.533333,6.022214,0.000000,195.333333,186.700000,40.200000,0.000000, 
24.550000,6.022214,0.000000,195.500000,186.860000,40.200000,0.000000, 
24.566667,6.022214,0.000000,195.666667,187.030000,40.200000,0.000000, 
24.583333,6.022214,0.000000,195.833333,187.200000,40.200000,0.000000, 
24.600000,6.022435,0.000000,196.000000,187.370000,40.200000,0.000000, 
24.616667,6.022435,0.000000,196.166667,187.530000,40.200000,0.000000, 
24.633333,6.022656,0.000000,196.333333,187.700000,40.200000,0.000000, 
24.650000,6.022656,0.000000,196.500000,187.870000,40.200000,0.000000, 
24.666667,6.022656,0.000000,196.666667,188.040000,40.200000,0.000000, 
24.683333,6.022656,0.000000,196.833333,188.200000,40.200000,0.000000, 
24.700000,6.022656,0.000000,197.000000,188.370000,40.200000,0.000000, 
24.716667,6.022656,0.000000,197.166667,188.540000,40.200000,0.000000, 
24.733333,6.022877,0.000000,197.333333,188.710000,40.200000,0.000000, 
24.750000,6.022877,0.000000,197.500000,188.870000,40.200000,0.000000, 
24.766667,6.022877,0.000000,197.666667,189.040000,40.200000,0.000000, 
24.783333,6.022877,0.000000,197.833333,189.210000,40.200000,0.000000, 
24.800000,6.022656,0.000000,198.000000,189.380000,40.200000,0.000000, 
24.816667,6.022656,0.000000,198.166667,189.550000,40.200000,0.000000, 
24.833333,6.022435,0.000000,198.333333,189.710000,40.200000,0.000000, 
24.850000,6.022435,0.000000,198.500000,189.880000,40.300000,0.000000, 
24.866667,6.022435,0.000000,198.666667,190.050000,40.300000,0.000000, 
24.883333,6.022435,0.000000,198.833333,190.220000,40.200000,0.000000, 
24.900000,6.022214,0.000000,199.000000,190.380000,40.200000,0.000000, 
24.916667,6.022435,0.000000,199.166667,190.550000,40.200000,0.000000, 
24.933333,6.022214,0.000000,199.333333,190.720000,40.200000,0.000000, 
24.950000,6.022214,0.000000,199.500000,190.890000,40.200000,0.000000, 
24.966667,6.022214,0.000000,199.666667,191.060000,40.200000,0.000000, 
24.983333,6.021993,0.000000,199.833333,191.220000,40.200000,0.000000, 
25.000000,6.021772,0.000000,200.000000,191.430000,40.200000,0.000000, 
25.016667,6.021772,0.000000,200.083333,191.600000,40.200000,0.000000, 
25.033333,6.021551,0.000000,200.166667,191.770000,40.200000,0.000000, 
25.050000,6.021551,0.000000,200.250000,191.940000,40.200000,0.000000, 
25.066667,6.021330,0.000000,200.333333,192.100000,40.200000,0.000000, 
25.083333,6.021109,0.000000,200.416667,192.270000,40.200000,0.000000, 
25.100000,6.020888,0.000000,200.500000,192.440000,40.200000,0.000000, 
25.116667,6.020888,0.000000,200.583333,192.610000,40.200000,0.000000, 
25.133333,6.020667,0.000000,200.666667,192.770000,40.200000,0.000000, 
25.150000,6.020446,0.000000,200.750000,192.940000,40.200000,0.000000, 
25.166667,6.020446,0.000000,200.833333,193.110000,40.200000,0.000000, 
25.183333,6.020446,0.000000,200.916667,193.270000,40.200000,0.000000, 
25.200000,6.020446,0.000000,201.000000,193.430000,40.200000,0.000000, 
25.216667,6.020446,0.000000,201.083333,193.590000,40.200000,0.000000, 
25.233333,6.020226,0.000000,201.166667,193.750000,40.200000,0.000000, 
25.250000,6.020226,0.000000,201.250000,193.910000,40.200000,0.000000, 
25.266667,6.020226,0.000000,201.333333,194.060000,40.200000,0.000000, 
25.283333,6.020226,0.000000,201.416667,194.210000,40.200000,0.000000, 
25.300000,6.020226,0.000000,201.500000,194.360000,40.200000,0.000000, 
25.316667,6.020226,0.000000,201.583333,194.510000,40.200000,0.000000, 
25.333333,6.020005,0.000000,201.666667,194.660000,40.200000,0.000000, 
25.350000,6.020226,0.000000,201.750000,194.800000,40.200000,0.000000, 
25.366667,6.020005,0.000000,201.833333,194.950000,40.200000,0.000000, 
25.383333,6.020005,0.000000,201.916667,195.090000,40.200000,0.000000, 
25.400000,6.020005,0.000000,202.000000,195.230000,40.200000,0.000000, 
25.416667,6.020005,0.000000,202.083333,195.370000,40.200000,0.000000, 
25.433333,6.020005,0.000000,202.166667,195.510000,40.200000,0.000000, 
25.450000,6.020005,0.000000,202.250000,195.650000,40.300000,0.000000, 
25.466667,6.020005,0.000000,202.333333,195.790000,40.300000,0.000000, 
25.483333,6.019784,0.000000,202.416667,195.920000,40.200000,0.000000, 
25.500000,6.019784,0.000000,202.500000,196.060000,40.200000,0.000000, 
25.516667,6.019563,0.000000,202.583333,196.190000,40.200000,0.000000, 
25.533333,6.019563,0.000000,202.666667,196.320000,40.200000,0.000000, 
25.550000,6.019563,0.000000,202.750000,196.450000,40.200000,0.000000, 
25.566667,6.019342,0.000000,202.833333,196.580000,40.200000,0.000000, 
25.583333,6.019121,0.000000,202.916667,196.710000,40.200000,0.000000, 
25.600000,6.019121,0.000000,203.000000,196.840000,40.200000,0.000000, 
25.616667,6.019121,0.000000,203.083333,196.970000,40.200000,0.000000, 
25.633333,6.018900,0.000000,203.166667,197.090000,40.200000,0.000000, 
25.650000,6.018900,0.000000,203.250000,197.220000,40.200000,0.000000, 
25.666667,6.018900,0.000000,203.333333,197.340000,40.200000,0.000000, 
25.683333,6.018900,0.000000,203.416667,197.460000,40.200000,0.000000, 
25.700000,6.018679,0.000000,203.500000,197.590000,40.200000,0.000000, 
25.716667,6.018679,0.000000,203.583333,197.710000,40.100000,0.000000, 
25.733333,6.018679,0.000000,203.666667,197.830000,40.100000,0.000000, 
25.750000,6.018679,0.000000,203.750000,197.950000,40.200000,0.000000, 
25.766667,6.018458,0.000000,203.833333,198.070000,40.200000,0.000000, 
25.783333,6.018458,0.000000,203.916667,198.190000,40.200000,0.000000, 
25.800000,6.018237,0.000000,204.000000,198.300000,40.200000,0.000000, 
25.816667,6.018016,0.000000,204.083333,198.420000,40.200000,0.000000, 
25.833333,6.017795,0.000000,204.166667,198.540000,40.200000,0.000000, 
25.850000,6.017795,0.000000,204.250000,198.650000,40.200000,0.000000, 
25.866667,6.017574,0.000000,204.333333,198.770000,40.200000,0.000000, 
25.883333,6.017353,0.000000,204.416667,198.880000,40.200000,0.000000, 
25.900000,6.017353,0.000000,204.500000,198.990000,40.200000,0.000000, 
25.916667,6.017132,0.000000,204.583333,199.110000,40.200000,0.000000, 
25.933333,6.016912,0.000000,204.666667,199.220000,40.200000,0.000000, 
25.950000,6.016691,0.000000,204.750000,199.330000,40.200000,0.000000, 
25.966667,6.016691,0.000000,204.833333,199.440000,40.200000,0.000000, 
25.983333,6.016470,0.000000,204.916667,199.550000,40.200000,0.000000, 
26.000000,6.016249,0.000000,205.000000,199.660000,40.200000,0.000000, 
26.016667,6.016249,0.000000,205.083333,199.770000,40.300000,0.000000, 
26.033333,6.016028,0.000000,205.166667,199.880000,40.300000,0.000000, 
26.050000,6.015807,0.000000,205.250000,199.980000,40.200000,0.000000, 
26.066667,6.015807,0.000000,205.333333,200.090000,40.200000,0.000000, 
26.083333,6.015586,0.000000,205.416667,200.200000,40.200000,0.000000, 
26.100000,6.015365,0.000000,205.500000,200.300000,40.200000,0.000000, 
26.116667,6.015365,0.000000,205.583333,200.410000,40.200000,0.000000, 
26.133333,6.015365,0.000000,205.666667,200.520000,40.200000,0.000000, 
26.150000,6.015365,0.000000,205.750000,200.620000,40.300000,0.000000, 
26.166667,6.015365,0.000000,205.833333,200.730000,40.300000,0.000000, 
26.183333,6.015144,0.000000,205.916667,200.830000,40.200000,0.000000, 
26.200000,6.015144,0.000000,206.000000,200.930000,40.200000,0.000000, 
26.216667,6.015144,0.000000,206.083333,201.040000,40.200000,0.000000, 
26.233333,6.015144,0.000000,206.166667,201.140000,40.200000,0.000000, 
26.250000,6.015144,0.000000,206.250000,201.240000,40.200000,0.000000, 
26.266667,6.015144,0.000000,206.333333,201.340000,40.200000,0.000000, 
26.283333,6.015365,0.000000,206.416667,201.440000,40.200000,0.000000, 
26.300000,6.015365,0.000000,206.500000,201.550000,40.200000,0.000000, 
26.316667,6.015365,0.000000,206.583333,201.650000,40.200000,0.000000, 
26.333333,6.015365,0.000000,206.666667,201.750000,40.200000,0.000000, 
26.350000,6.015365,0.000000,206.750000,201.850000,40.200000,0.000000, 
26.366667,6.015365,0.000000,206.833333,201.950000,40.200000,0.000000, 
26.383333,6.015586,0.000000,206.916667,202.050000,40.300000,0.000000, 
26.400000,6.015807,0.000000,207.000000,202.140000,40.300000,0.000000, 
26.416667,6.015807,0.000000,207.083333,202.240000,40.200000,0.000000, 
26.433333,6.015807,0.000000,207.166667,202.340000,40.200000,0.000000, 
26.450000,6.015586,0.000000,207.250000,202.440000,40.200000,0.000000, 
26.466667,6.015586,0.000000,207.333333,202.540000,40.200000,0.000000, 
26.483333,6.015586,0.000000,207.416667,202.640000,40.100000,0.000000, 
26.500000,6.015365,0.000000,207.500000,202.730000,40.100000,0.000000, 
26.516667,6.015365,0.000000,207.583333,202.830000,40.200000,0.000000, 
26.533333,6.015144,0.000000,207.666667,202.930000,40.200000,0.000000, 
26.550000,6.015144,0.000000,207.750000,203.020000,40.200000,0.000000, 
26.566667,6.014923,0.000000,207.833333,203.120000,40.200000,0.000000, 
26.583333,6.014702,0.000000,207.916667,203.210000,40.200000,0.000000, 
26.600000,6.014481,0.000000,208.000000,203.310000,40.200000,0.000000, 
26.616667,6.014260,0.000000,208.083333,203.410000,40.200000,0.000000, 
26.633333,6.014260,0.000000,208.166667,203.500000,40.200000,0.000000, 
26.650000,6.014039,0.000000,208.250000,203.600000,40.200000,0.000000, 
26.666667,6.014039,0.000000,208.333333,203.690000,40.200000,0.000000, 
26.683333,6.013818,0.000000,208.416667,203.780000,40.200000,0.000000, 
26.700000,6.013818,0.000000,208.500000,203.880000,40.200000,0.000000, 
26.716667,6.013818,0.000000,208.583333,203.970000,40.300000,0.000000, 
26.733333,6.013818,0.000000,208.666667,204.070000,40.300000,0.000000, 
26.750000,6.013818,0.000000,208.750000,204.160000,40.200000,0.000000, 
26.766667,6.013818,0.000000,208.833333,204.250000,40.200000,0.000000, 
26.783333,6.013818,0.000000,208.916667,204.350000,40.200000,0.000000, 
26.800000,6.013598,0.000000,209.000000,204.440000,40.200000,0.000000, 
26.816667,6.013598,0.000000,209.083333,204.530000,40.200000,0.000000, 
26.833333,6.013598,0.000000,209.166667,204.630000,40.200000,0.000000, 
26.850000,6.013598,0.000000,209.250000,204.720000,40.200000,0.000000, 
26.866667,6.013377,0.000000,209.333333,204.810000,40.200000,0.000000, 
26.883333,6.013377,0.000000,209.416667,204.900000,40.200000,0.000000, 
26.900000,6.013377,0.000000,209.500000,205.000000,40.200000,0.000000, 
26.916667,6.013156,0.000000,209.583333,205.090000,40.100000,0.000000, 
26.933333,6.012935,0.000000,209.666667,205.180000,40.100000,0.000000, 
26.950000,6.012935,0.000000,209.750000,205.270000,40.200000,0.000000, 
26.966667,6.012714,0.000000,209.833333,205.360000,40.200000,0.000000, 
26.983333,6.012714,0.000000,209.916667,205.450000,40.200000,0.000000, 
27.000000,6.012493,0.000000,210.000000,205.540000,40.200000,0.000000, 
27.016667,6.012493,0.000000,210.083333,205.630000,40.200000,0.000000, 
27.033333,6.012272,0.000000,210.166667,205.730000,40.200000,0.000000, 
27.050000,6.012051,0.000000,210.250000,205.820000,40.200000,0.000000, 
27.066667,6.012051,0.000000,210.333333,205.910000,40.200000,0.000000, 
27.083333,6.012051,0.000000,210.416667,206.000000,40.200000,0.000000, 
27.100000,6.011830,0.000000,210.500000,206.090000,40.200000,0.000000, 
27.116667,6.011830,0.000000,210.583333,206.180000,40.200000,0.000000, 
27.133333,6.011830,0.000000,210.666667,206.270000,40.200000,0.000000, 
27.150000,6.011830,0.000000,210.750000,206.360000,40.200000,0.000000, 
27.166667,6.011830,0.000000,210.833333,206.450000,40.200000,0.000000, 
27.183333,6.011830,0.000000,210.916667,206.540000,40.200000,0.000000, 
27.200000,6.012051,0.000000,211.000000,206.630000,40.200000,0.000000, 
27.216667,6.012051,0.000000,211.083333,206.710000,40.200000,0.000000, 
27.233333,6.012051,0.000000,211.166667,206.800000,40.200000,0.000000, 
27.250000,6.012051,0.000000,211.250000,206.890000,40.200000,0.000000, 
27.266667,6.012051,0.000000,211.333333,206.980000,40.200000,0.000000, 
27.283333,6.012051,0.000000,211.416667,207.070000,40.200000,0.000000, 
27.300000,6.012051,0.000000,211.500000,207.160000,40.200000,0.000000, 
27.316667,6.012272,0.000000,211.583333,207.250000,40.200000,0.000000, 
27.333333,6.012272,0.000000,211.666667,207.340000,40.200000,0.000000, 
27.350000,6.012051,0.000000,211.750000,207.430000,40.300000,0.000000, 
27.366667,6.012051,0.000000,211.833333,207.520000,40.300000,0.000000, 
27.383333,6.012051,0.000000,211.916667,207.600000,40.200000,0.000000, 
27.400000,6.012051,0.000000,212.000000,207.690000,40.200000,0.000000, 
27.416667,6.011830,0.000000,212.083333,207.780000,40.200000,0.000000, 
27.433333,6.011609,0.000000,212.166667,207.870000,40.200000,0.000000, 
27.450000,6.011609,0.000000,212.250000,207.960000,40.200000,0.000000, 
27.466667,6.011609,0.000000,212.333333,208.040000,40.200000,0.000000, 
27.483333,6.011388,0.000000,212.416667,208.130000,40.200000,0.000000, 
